higher_is_better,label,max,mean,median,min,num_files,q1,q3,score_key,score_title,std
True,c1,0.5836777377402419,0.21426311030309875,0.2016435400856963,0.06503850523324169,32,0.11192089425242105,0.2603143593195206,high_density_score_0_8,Mean Times High Rate >=0.8,0.1224143131014081
True,c2,0.5467065197048235,0.2113418738669706,0.18504426047745728,0.037949032219656065,52,0.13190349535715634,0.2703295680492577,high_density_score_0_8,Mean Times High Rate >=0.8,0.1082380546465019
True,c3,0.5836777377402419,0.21541948736299027,0.18458698451755817,0.06676286648415442,32,0.11492204513227125,0.24563693287390728,high_density_score_0_8,Mean Times High Rate >=0.8,0.1337151584185119
True,c4,0.617161964486441,0.24245977020562812,0.22380119511284594,0.06722683109789292,37,0.1527080644825307,0.2990923146819945,high_density_score_0_8,Mean Times High Rate >=0.8,0.1482665959515784
False,c0,0.9548193549840599,0.802650922537746,0.8268874037269072,0.491021096228183,37,0.748580172237067,0.8777875964952415,entropy_normalized,Binned Score Entropy,0.09903605351442298
False,c1,0.9780416657815157,0.8441343831478594,0.8852233916162916,0.491021096228183,32,0.7672337504099953,0.941642557565529,entropy_normalized,Binned Score Entropy,0.12304082019820567
False,c2,0.9780416657815157,0.8360042492724062,0.8282335494412877,0.4947762408364532,52,0.7631665995716336,0.93111332105417,entropy_normalized,Binned Score Entropy,0.10485356580904415
False,c3,0.9780416657815157,0.821412280213064,0.8286967871818546,0.491021096228183,32,0.7688879702921994,0.928507153888816,entropy_normalized,Binned Score Entropy,0.12957319252092075
False,c4,0.9780416657815157,0.8194890578241709,0.8398467466456184,0.4534944804918044,37,0.7438854846828107,0.9311133210541701,entropy_normalized,Binned Score Entropy,0.14118931977962543
False,c0,0.375,0.19136966636966637,0.21428571428571427,0.0,37,0.15384615384615385,0.23076923076923078,low_score_rate_0_2,Low Rate <0.2,0.09705934489377332
False,c1,0.35714285714285715,0.19487179487179487,0.21428571428571427,0.0,32,0.15109890109890112,0.2714285714285714,low_score_rate_0_2,Low Rate <0.2,0.0970238419359413
False,c2,0.38461538461538464,0.20945507640926192,0.21428571428571427,0.0,52,0.15109890109890112,0.2857142857142857,low_score_rate_0_2,Low Rate <0.2,0.09140043772403397
False,c3,0.46153846153846156,0.22211269123033828,0.23076923076923078,0.0,32,0.15384615384615385,0.2857142857142857,low_score_rate_0_2,Low Rate <0.2,0.10348321826365567
False,c4,0.35714285714285715,0.18814968814968816,0.15384615384615385,0.0,37,0.14285714285714285,0.2857142857142857,low_score_rate_0_2,Low Rate <0.2,0.09003150976606689
