accuracy,auc_best_direction,balanced_accuracy,c0_mean,c0_n,c1_mean,c1_n,direction,eta2,f1,f2,fn,fp,precision,recall,recall_floor,score_key,specificity,threshold,tn,tp
0.4782608695652174,0.7356418918918919,0.5135135135135135,-0.2068956012648607,37,0.23922303896249497,32,high_is_c1,0.15956798583527004,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,c0_vs_c1_lda_top_20_score,0.02702702702702703,-1.1288888139954318,1,32
0.4782608695652174,0.6241554054054054,0.5135135135135135,-0.09024316495732787,37,0.10434365948191038,32,high_is_c1,0.05594934764388553,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,c0_vs_c1_lda_top_12_score,0.02702702702702703,-0.8873275707826828,1,32
0.4782608695652174,0.6397804054054054,0.5135135135135135,0.7915897182909476,37,0.8406159579994065,32,high_is_c1,0.0461009857508838,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,entropy_normalized,0.02702702702702703,0.5122934126073029,1,32
0.4782608695652174,0.6161317567567568,0.5135135135135135,0.19379290004290003,37,0.12973328754578756,32,low_is_c1,0.043284632919826066,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_low_half_penalty_0_9_0_4,0.02702702702702703,0.44505494505494503,1,32
0.4782608695652174,0.6161317567567568,0.5135135135135135,0.3025469837969838,37,0.23022550366300365,32,low_is_c1,0.04305204981608224,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_low_half_penalty_0_8_0_4,0.02702702702702703,0.6153846153846154,1,32
0.4782608695652174,0.6199324324324325,0.5135135135135135,0.28394486349667025,37,0.23714861784990873,32,low_is_c1,0.04152691156194881,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_density_score_0_8,0.02702702702702703,0.5355620474803725,1,32
0.4782608695652174,0.6085304054054055,0.5135135135135135,0.21410772035772035,37,0.15662774725274725,32,low_is_c1,0.0397990354284079,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_low_half_penalty_0_9_0_3,0.02702702702702703,0.44505494505494503,1,32
0.4782608695652174,0.6076858108108107,0.5135135135135135,0.3228618041118041,37,0.25711996336996334,32,low_is_c1,0.03972658078852841,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_low_half_penalty_0_8_0_3,0.02702702702702703,0.6153846153846154,1,32
0.4782608695652174,0.6127533783783784,0.5135135135135135,0.1787009537009537,37,0.09473443223443223,32,low_is_c1,0.03586862462664233,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_low_gap_0_8_0_4,0.02702702702702703,0.576923076923077,1,32
0.4782608695652174,0.6013513513513513,0.5135135135135135,0.2735510923010923,37,0.20558608058608058,32,low_is_c1,0.0328701876532709,0.6399999999999999,0.8163265306122449,0,36,0.47058823529411764,1.0,0.8,high_low_half_penalty_0_8_0_5,0.02702702702702703,0.6153846153846154,1,32
