accuracy,auc_best_direction,balanced_accuracy,c0_mean,c0_n,c1_mean,c1_n,direction,eta2,f1,f2,fn,fp,precision,recall,recall_cap,score_key,specificity,threshold,tn,tp
0.5072463768115942,0.5050675675675675,0.5025337837837838,0.16160858660858662,37,0.15636446886446886,32,low_is_c1,0.0008140403731289692,0.45161290322580644,0.4430379746835444,18,16,0.4666666666666667,0.4375,0.6,low_score_rate_0_2,0.5675675675675675,0.14835164835164835,21,14
0.7246376811594203,0.7449324324324325,0.7157939189189189,-0.2244280813653694,37,0.25949496907870806,32,high_is_c1,0.16760958673464138,0.6666666666666666,0.6209150326797386,13,6,0.76,0.59375,0.65,c0_vs_c1_lda_top_30_score,0.8378378378378378,0.22332433010293046,31,19
0.7101449275362319,0.7356418918918919,0.7043918918918919,-0.2068956012648607,37,0.23922303896249497,32,high_is_c1,0.15956798583527004,0.6666666666666666,0.6410256410256411,12,8,0.7142857142857143,0.625,0.65,c0_vs_c1_lda_top_20_score,0.7837837837837838,0.16505783628285128,29,20
0.6956521739130435,0.7753378378378378,0.6908783783783784,-0.30258484187944873,37,0.3498637234236705,32,high_is_c1,0.24028981875905164,0.6557377049180328,0.6369426751592356,12,9,0.6896551724137931,0.625,0.65,c0_vs_c1_lda_top_76_score,0.7567567567567568,0.16498234205675777,28,20
0.7101449275362319,0.7609797297297297,0.7022804054054055,-0.2825621401293694,37,0.32671247452518304,32,high_is_c1,0.21758874876396425,0.6551724137931033,0.6168831168831169,13,7,0.7307692307692307,0.59375,0.65,c0_vs_c1_lda_top_50_score,0.8108108108108109,0.22942050228357905,30,19
0.6376811594202898,0.6241554054054055,0.6368243243243243,0.7217116004437626,37,0.6754349805866565,32,low_is_c1,0.02936174013833483,0.6153846153846154,0.6211180124223603,12,13,0.6060606060606061,0.625,0.65,consistency_score_file_median,0.6486486486486487,0.708534985961758,24,20
0.6521739130434783,0.6397804054054054,0.6482263513513513,0.7915897182909476,37,0.8406159579994065,32,high_is_c1,0.0461009857508838,0.6129032258064516,0.6012658227848101,13,11,0.6333333333333333,0.59375,0.65,entropy_normalized,0.7027027027027027,0.855539307240039,26,19
0.6086956521739131,0.6199324324324325,0.6097972972972974,0.28394486349667025,37,0.23714861784990873,32,low_is_c1,0.04152691156194881,0.5970149253731343,0.6134969325153374,12,15,0.5714285714285714,0.625,0.65,high_density_score_0_8,0.5945945945945946,0.2627678358425792,22,20
0.5942028985507246,0.6309121621621622,0.5962837837837838,-0.088167674480289,37,0.10194387361783439,32,high_is_c1,0.05625612269654371,0.5882352941176471,0.6097560975609756,12,16,0.5555555555555556,0.625,0.65,c0_vs_c1_lda_top_8_score,0.5675675675675675,0.04270030351993123,21,20
0.5942028985507246,0.6241554054054054,0.5962837837837838,-0.09024316495732787,37,0.10434365948191038,32,high_is_c1,0.05594934764388553,0.5882352941176471,0.6097560975609756,12,16,0.5555555555555556,0.625,0.65,c0_vs_c1_lda_top_12_score,0.5675675675675675,0.03784865911346678,21,20
0.5942028985507246,0.6262668918918919,0.5962837837837838,0.4263930138930139,37,0.36571657509157507,32,low_is_c1,0.05011682800931245,0.5882352941176471,0.6097560975609756,12,16,0.5555555555555556,0.625,0.65,high_score_rate_0_8,0.5675675675675675,0.4065934065934066,21,20
0.5942028985507246,0.6161317567567568,0.5962837837837838,0.3025469837969838,37,0.23022550366300365,32,low_is_c1,0.04305204981608224,0.5882352941176471,0.6097560975609756,12,16,0.5555555555555556,0.625,0.65,high_low_half_penalty_0_8_0_4,0.5675675675675675,0.2967032967032967,21,20
0.5942028985507246,0.6127533783783784,0.5962837837837838,0.1787009537009537,37,0.09473443223443223,32,low_is_c1,0.03586862462664233,0.5882352941176471,0.6097560975609756,12,16,0.5555555555555556,0.625,0.65,high_low_gap_0_8_0_4,0.5675675675675675,0.17067307692307693,21,20
